RESOLUCIÓN_MEDIANTE_LA_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_DETERMINA_LAS_CONDICIONES_DE_INTERCONEXIÓN_NO_CONVENIDAS_ENTRE_LA_EMPRESA_TOTAL_PLAY_TELECOMUNICACIONES_S.A._DE_C.V._Y_LAS_EMPRESAS_AT_&_T_OPCO_UNE_MEX resolución_mediante_la_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_determina_las_condiciones_de_interconexión_no_convenidas_entre_la_empresa_total_play_telecomunicaciones_s.a._de_c.v._y_las_empresas_at_&_t_opco_une_mex NP00000 1
, , Fc 1
AT_&_T_Comcentro at_&_t_comcentro NP00000 1
, , Fc 1
S._de_R.L._de_C.V. s._de_r.l._de_c.v. NP00000 1
, , Fc 1
AT_&_T_de_el_Occidente at_&_t_de_el_occidente NP00000 1
, , Fc 1
S._de_R.L._de_C.V. s._de_r.l._de_c.v. NP00000 1
, , Fc 1
AT_&_T_Norte at_&_t_norte NP00000 1
, , Fc 1
S._de_R.L._de_C.V. s._de_r.l._de_c.v. NP00000 1
, , Fc 1
AT_&_T_Desarrollo at_&_t_desarrollo NP00000 1
en en SP 1
Comunicaciones_de_México comunicaciones_de_méxico NP00000 1
, , Fc 1
S._de_R.L._de_C.V. s._de_r.l._de_c.v. NP00000 1
, , Fc 1
y y CC 0.999989
AT_&_T_Sureste at_&_t_sureste NP00000 1
, , Fc 1
S._de_R.L._de_C.V. s._de_r.l._de_c.v. NP00000 1
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
, , Fc 1
“ “ Fra 1
Grupo_AT_&_T grupo_at_&_t NP00000 1
” ” Frc 1
) ) Fpt 1
, , Fc 1
y y CC 0.999989
AT_&_T_Opco_Une_Mex at_&_t_opco_une_mex NP00000 1
, , Fc 1
S._de_R.L._de_C.V. s._de_r.l._de_c.v. NP00000 1
, , Fc 1
( ( Fpa 1
en en SP 1
los el DA0MP0 0.992728
sucesivo sucesivo AQ0MS00 1
, , Fc 1
“ “ Fra 1
AT_&_T_Opco_Une_Mex at_&_t_opco_une_mex NP00000 1
) ) Fpt 1
, , Fc 1
Grupo_AT_&_T grupo_at_&_t NP00000 1
y y CC 0.999989
AT_&_T_Opco_Une_Mex at_&_t_opco_une_mex NP00000 1
son ser VSIP3P0 0.995197
Operadores operadores NP00000 1
que que PR0CN00 0.550139
cuentan contar VMIP3P0 1
con con SP 1
una uno DI0FS0 0.951973
concesión concesión NCFS000 1
para para SP 0.999834
instalar instalar VMN0000 1
, , Fc 1
operar operar VMN0000 1
y y CC 0.999989
explotar explotar VMN0000 1
una uno DI0FS0 0.951973
red red NCFS000 1
pública público AQ0FS00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
a a SP 1
el el DA0MS0 1
amparo amparo NCMS000 0.986111
de de SP 0.999961
los el DA0MP0 0.992728
títulos título NCMP000 1
de de SP 0.999961
concesión concesión NCFS000 1
otorgados otorgar VMP00PM 1
conforme_a conforme_a SP 1
la el DA0FS0 0.98926
legislación legislación NCFS000 1
aplicable aplicable AQ0CS00 1
e y CC 0.987994
inscritos inscribir VMP00PM 1
en en SP 1
el el DA0MS0 1
Registro_Público_de_Concesiones_de_el_Instituto registro_público_de_concesiones_de_el_instituto NP00000 1
. . Fp 1

Metodología metodología NP00000 0.331016
para para SP 0.999834
el el DA0MS0 1
cálculo cálculo NCMS000 1
de de SP 0.999961
costos costo NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
. . Fp 1

El el DA0MS0 1
18_de_diciembre_de_2014 [??:18/12/2014:??.??:??] W 1
, , Fc 1
se se P00CN00 0.494509
publicó publicar VMIS3S0 1
en en SP 1
el el DA0MS0 1
Diario_Oficial_de_la_Federación diario_oficial_de_la_federación NP00000 1
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
, , Fc 1
“ “ Fra 1
DOF do_f NCMS000 0.52712
” ” Frc 1
) ) Fpt 1
, , Fc 1
el el DA0MS0 1
“ “ Fra 1
ACUERDO acuerdo NCMS000 0.991798
mediante mediante SP 0.99763
el el DA0MS0 1
cual cual PR0CS00 0.930743
el el DA0MS0 1
Pleno_de_el_Instituto_Federal_de_Telecomunicaciones pleno_de_el_instituto_federal_de_telecomunicaciones NP00000 1
emite emitir VMIP3S0 0.989238
la el DA0FS0 0.98926
metodología metodología NCFS000 1
para para SP 0.999834
el el DA0MS0 1
cálculo cálculo NCMS000 1
de de SP 0.999961
costos costo NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
de de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
la el DA0FS0 0.98926
Ley_Federal_de_Telecomunicaciones ley_federal_de_telecomunicaciones NP00000 1
y y CC 0.999989
Radiodifusión radiodifusión NP00000 1
” ” Frc 1
, , Fc 1
aprobado aprobar VMP00SM 0.958015
mediante mediante SP 0.99763
Acuerdo acuerdo NP00000 1
P/IFT/EXT/161214/277 P/IFT/EXT/161214/277 Z 1
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
, , Fc 1
la el DA0FS0 0.98926
“ “ Fra 1
Metodología_de_Costos metodología_de_costos NP00000 1
” ” Frc 1
) ) Fpt 1
. . Fp 1

Sistema_Electrónico_de_Solicitudes_de_Interconexión sistema_electrónico_de_solicitudes_de_interconexión NP00000 1
. . Fp 1

El el DA0MS0 1
29_de_diciembre_de_2014 [??:29/12/2014:??.??:??] W 1
se se P00CN00 0.494509
publicó publicar VMIS3S0 1
en en SP 1
el el DA0MS0 1
DOF dof NP00000 1
el el DA0MS0 1
“ “ Fra 1
ACUERDO acuerdo NCMS000 0.991798
mediante mediante SP 0.99763
el el DA0MS0 1
cual cual PR0CS00 0.930743
el el DA0MS0 1
Pleno_de_el_Instituto_Federal_de_Telecomunicaciones pleno_de_el_instituto_federal_de_telecomunicaciones NP00000 1
establece establecer VMIP3S0 0.992424
el el DA0MS0 1
Sistema_Electrónico_de_Solicitudes_de_Interconexión sistema_electrónico_de_solicitudes_de_interconexión NP00000 1
” ” Frc 1
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
, , Fc 1
el el DA0MS0 1
“ “ Fra 1
Acuerdo_de_el_Sistema acuerdo_de_el_sistema NP00000 1
” ” Frc 1
) ) Fpt 1
, , Fc 1
mediante mediante SP 0.99763
el el DA0MS0 1
cual cual PR0CS00 0.930743
se se P00CN00 0.494509
estableció establecer VMIS3S0 1
el el DA0MS0 1
Sistema_Electrónico_de_Solicitudes_de_Interconexión sistema_electrónico_de_solicitudes_de_interconexión NP00000 1
, , Fc 1
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
, , Fc 1
el el DA0MS0 1
“ “ Fra 1
SESI sesi NP00000 1
” ” Frc 1
) ) Fpt 1
. . Fp 1

Publicación_de_Tarifas_de_Interconexión publicación_de_tarifas_de_interconexión NP00000 1
de de SP 1
el el DA0MS0 1
año_2016 [??:??/??/2016:??.??:??] W 1
. . Fp 1

El el DA0MS0 1
1_de_octubre_de_2015 [??:1/10/2015:??.??:??] W 1
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
publicó publicar VMIS3S0 1
en en SP 1
el el DA0MS0 1
DOF dof NP00000 1
el el DA0MS0 1
“ “ Fra 1
ACUERDO acuerdo NCMS000 0.991798
mediante mediante SP 0.99763
el el DA0MS0 1
cual cual PR0CS00 0.930743
el el DA0MS0 1
Pleno_de_el_Instituto_Federal_de_Telecomunicaciones pleno_de_el_instituto_federal_de_telecomunicaciones NP00000 1
determina determinar VMIP3S0 0.989241
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
de de SP 0.999961
interconexión interconexión NCFS000 1
resultado resultado NCMS000 0.924877
de de SP 0.999961
la el DA0FS0 0.98926
metodología metodología NCFS000 1
para para SP 0.999834
el el DA0MS0 1
cálculo cálculo NCMS000 1
de de SP 0.999961
costos costo NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
utilizará utilizar VMIF3S0 1
para para SP 0.999834
resolver resolver VMN0000 1
los el DA0MP0 0.992728
desacuerdos desacuerdo NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
presenten presentar VMSP3P0 0.980769
respecto_de respecto_de SP 1
las el DA0FP0 0.988184
condiciones condición NCFP000 0.998418
aplicables aplicable AQ0CP00 1
a a SP 1
el el DA0MS0 1
año_2016 [??:??/??/2016:??.??:??] W 1
” ” Frc 1
, , Fc 1
aprobado aprobar VMP00SM 0.958015
mediante mediante SP 0.99763
Acuerdo acuerdo NP00000 1
P/IFT/EXT/120815/347 P/IFT/EXT/120815/347 Z 1
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
, , Fc 1
el el DA0MS0 1
“ “ Fra 1
Acuerdo_de_Tarifas acuerdo_de_tarifas NP00000 1
2016 2016 Z 1
” ” Frc 1
) ) Fpt 1
. . Fp 1

Procedimiento procedimiento NCMS000 0.668984
de de SP 0.999961
resolución resolución NCFS000 1
de de SP 0.999961
condiciones condición NCFP000 0.998418
de de SP 0.999961
interconexión interconexión NCFS000 1
no no RN 0.999297
convenidas convenir VMP00PF 1
El el NP00000 1
15_de_enero_de_2016 [??:15/1/2016:??.??:??] W 1
, , Fc 1
los el DA0MP0 0.992728
representantes representante NCCP000 0.998221
legales legal AQ0CP00 0.993827
de de SP 0.999961
Grupo_AT_&_T grupo_at_&_t NP00000 1
, , Fc 1
AT_&_T_Opco_Une_Mex at_&_t_opco_une_mex NP00000 1
y y CC 0.999989
Total_Play total_play NP00000 1
presentaron presentar VMIS3P0 1
de de SP 0.999961
manera manera NCFS000 1
conjunta conjunto AQ0FS00 0.990148
, , Fc 1
ante ante SP 0.999744
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
escritos escribir VMP00PM 0.473786
mediante mediante SP 0.99763
los el DA0MP0 0.992728
cuales cual PR0CP00 1
solicitaron solicitar VMIS3P0 1
su su DP3CSN 1
intervención intervención NCFS000 1
para para SP 0.999834
resolver resolver VMN0000 1
los el DA0MP0 0.992728
términos término NCMP000 1
, , Fc 1
tarifas tarifa NCFP000 0.992958
y y CC 0.999989
condiciones condición NCFP000 0.998418
que que PR0CN00 0.550139
no no RN 0.999297
pudieron poder VMIS3P0 1
convenir convenir VMN0000 1
para para SP 0.999834
la el DA0FS0 0.98926
interconexión interconexión NCFS000 1
de de SP 0.999961
sus su DP3CPN 0.999903
respectivas respectivo AQ0FP00 1
redes red NCFP000 0.990196
públicas público AQ0FP00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
aplicables aplicable AQ0CP00 1
para para SP 0.999834
el el DA0MS0 1
periodo periodo NCMS000 1
2016 2016 Z 1
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
, , Fc 1
las el DA0FP0 0.988184
“ “ Fra 1
Solicitudes_de_Resolución solicitudes_de_resolución NP00000 1
” ” Frc 1
) ) Fpt 1
. . Fp 1

Las el DA0FP0 0.988184
Solicitudes_de_Resolución solicitudes_de_resolución NP00000 1
se se P00CN00 0.494509
admitieron admitir VMIS3P0 1
a a SP 0.998775
trámite trámite NCMS000 1
asignando asignar VMG0000 1
les le PP3CPD0 1
los el DA0MP0 0.992728
números número NCMP000 1
de de SP 0.999961
expediente expediente NCMS000 0.982759
que que PR0CN00 0.550139
se se P00CN00 0.494509
indican indicar VMIP3P0 1
más más RG 0.99993
adelante adelante RG 0.982979
. . Fp 1

Asimismo asimismo RG 1
y y CC 0.999989
toda todo DI0FS0 0.984467
vez vez NCFS000 1
que que PR0CN00 0.550139
los el DA0MP0 0.992728
procedimientos procedimiento NCMP000 1
iniciados iniciar VMP00PM 0.473811
de de SP 0.999961
manera manera NCFS000 1
conjunta conjunto AQ0FS00 0.990148
por por SP 1
una uno DI0FS0 0.951973
parte parte NCCS000 0.977711
por por SP 1
Grupo_AT_&_T grupo_at_&_t NP00000 1
y y CC 0.999989
Total_Play total_play NP00000 1
y y CC 0.999989
por por SP 1
la el DA0FS0 0.98926
otra otro PI0FS00 0.259107
por por SP 1
AT_&_T_Opco_Une_Mex at_&_t_opco_une_mex NP00000 1
y y CC 0.999989
Total_Play total_play NP00000 1
tienden tender VMIP3P0 1
a a SP 1
el el DA0MS0 1
mismo mismo AQ0MS00 0.802208
efecto efecto NCMS000 1
, , Fc 1
en en SP 1
términos término NCMP000 1
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
45 45 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley_Federal_de_Procedimiento_Administrativo ley_federal_de_procedimiento_administrativo NP00000 1
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
, , Fc 1
la el DA0FS0 0.98926
“ “ Fra 1
LFPA lfpa NP00000 1
” ” Frc 1
) ) Fpt 1
y y CC 0.999989
siendo ser VSG0000 1
legalmente legalmente RG 1
factible factible AQ0CS00 1
, , Fc 1
se se P00CN00 0.494509
ordenó ordenar VMIS3S0 1
la el DA0FS0 0.98926
acumulación acumulación NCFS000 1
de de SP 1
el el DA0MS0 1
más más RG 0.99993
nuevo nuevo AQ0MS00 1
a a SP 1
el el DA0MS0 1
más más RG 0.99993
antiguo antiguo AQ0MS00 0.994169
, , Fc 1
quedando quedar VMG0000 1
acumulados acumular VMP00PM 1
en en SP 1
el el DA0MS0 1
procedimiento procedimiento NCMS000 1
administrativo administrativo AQ0MS00 0.661294
iniciado iniciar VMP00SM 0.992958
de de SP 0.999961
manera manera NCFS000 1
conjunta conjunto AQ0FS00 0.990148
por por SP 1
AT_&_T_Opco_Une_Mex at_&_t_opco_une_mex NP00000 1
y y CC 0.999989
Total_Play total_play NP00000 1
, , Fc 1
identificado identificar VMP00SM 1
con con SP 1
el el DA0MS0 1
número número NCMS000 1
de de SP 0.999961
expediente expediente NCMS000 0.982759
IFT/221/UPR/DG-RIRST/004.151016/ITX IFT/221/UPR/DG-RIRST/004.151016/ITX Z 1
. . Fp 1

Folio_de_el_SESI_Expediente folio_de_el_sesi_expediente NP00000 1
administrativo administrativo AQ0MS00 0.661294
Modalidad_Inicio modalidad_inicio NP00000 1
de de SP 0.999961
negociaciones negociación NCFP000 1
IFT/UPR/2088 IFT/UPR/2088 Z 1
IFT/221/UPR/DG-RIRST/005.151016/ITX IFT/221/UPR/DG-RIRST/005.151016/ITX Z 1
Red_Local_Fija_de_Total_Play red_local_fija_de_total_play NP00000 1
– – Fz 1
Red_Local_Móvil_Grupo_AT_&_T red_local_móvil_grupo_at_&_t NP00000 1
para para SP 0.999834
el el DA0MS0 1
periodo periodo NCMS000 1
2016 2016 Z 1
. . Fp 1

19-nov-2015 19-nov-2015 Z 1
IFT/UPR/2092 IFT/UPR/2092 Z 1
IFT/221/UPR/DG-RIRST/004.151016/ITX IFT/221/UPR/DG-RIRST/004.151016/ITX Z 1
Red_Local_Fija_de_Total_Play red_local_fija_de_total_play NP00000 1
– – Fz 1
Red_Local red_local NP00000 1
fija fijar VMIP3S0 0.308271
AT_&_T_Opco_Une_Mex at_&_t_opco_une_mex NP00000 1
para para SP 0.999834
el el DA0MS0 1
periodo periodo NCMS000 1
2016 2016 Z 1
. . Fp 1

19-nov-2015 19-nov-2015 Z 1
El el NP00000 1
procedimiento procedimiento NCMS000 1
fue ser VSIS3S0 0.980739
sustanciado sustanciar VMP00SM 1
en en SP 1
todas todo DI0FP0 0.934073
y y CC 0.999989
cada cada DI0CS0 1
una uno PI0FS00 0.0420733
de de SP 0.999961
sus su DP3CPN 0.999903
etapas etapa NCFP000 1
en en SP 1
estricto estricto AQ0MS00 1
apego apego NCMS000 1
a a SP 0.998775
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
129 129 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFTyR lftyr NP00000 1
, , Fc 1
lo el DA00S0 0.665165
cual cual PR0CS00 0.930743
se se P00CN00 0.494509
encuentra encontrar VMIP3S0 0.97619
plenamente plenamente RG 1
documentado documentar VMP00SM 1
en en SP 1
las el DA0FP0 0.988184
constancias constancia NCFP000 1
que que PR0CN00 0.550139
integran integrar VMIP3P0 1
el el DA0MS0 1
expediente expediente NCMS000 0.982759
administrativo administrativo AQ0MS00 0.661294
en en SP 1
comento comento NCMS000 0.987779
, , Fc 1
mismo mismo PI0MS00 0.163706
que que PR0CN00 0.550139
ha haber VAIP3S0 0.999889
estado estar VMP00SM 0.346619
en en SP 1
todo todo DI0MS0 0.6662
momento momento NCMS000 1
a a SP 0.998775
disposición disposición NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
partes parte NCCP000 0.997076
, , Fc 1
las el DA0FP0 0.988184
cuales cual PR0CP00 1
tienen tener VMIP3P0 1
pleno pleno AQ0MS00 0.375776
conocimiento conocimiento NCMS000 1
de de SP 0.999961
su su DP3CSN 1
contenido contenido NCMS000 0.993421
. . Fp 1

Es ser VSIP3S0 1
así así RG 0.999409
que que CS 0.449861
con con SP 1
fecha fecha NCFS000 0.990741
5_de_febrero_de_2016 [??:5/2/2016:??.??:??] W 1
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
notificó notificar VMIS3S0 1
a a SP 0.998775
las el DA0FP0 0.988184
partes parte NCCP000 0.997076
que que PR0CN00 0.550139
el el DA0MS0 1
procedimiento procedimiento NCMS000 1
guardaba guardar VMII3S0 0.65
estado estar VMP00SM 0.346619
para para SP 0.999834
que que CS 0.449861
el el DA0MS0 1
Pleno_de_el_Instituto pleno_de_el_instituto NP00000 1
dictase dictar VMSI3S0 0.634863
la el DA0FS0 0.98926
resolución resolución NCFS000 1
correspondiente correspondiente AQ0CS00 0.993421
. . Fp 1

En_virtud_de en_virtud_de SP 1
los el DA0MP0 0.992728
referidos referir VMP00PM 1
Antecedentes antecedentes NP00000 1
, , Fc 1
y y CC 0.999989
CONSIDERANDO_PRIMERO considerando_primero NP00000 1
. . Fp 1
- - Fg 1
Competencia_de_el_Instituto competencia_de_el_instituto NP00000 1
. . Fp 1

De de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
6 6 Z 1
, , Fc 1
apartado apartar VMP00SM 0.336957
B b NP00000 1
fracción fracción NCFS000 1
II ii NP00000 1
y y CC 0.999989
28 28 Z 1
, , Fc 1
párrafos párrafo NCMP000 1
décimo décimo NCMS000 0.392601
quinto 5 AO0MS00 0.73057
y y CC 0.999989
décimo 10 AO0MS00 0.607399
sexto sexto NCMS000 0.0121951
de de SP 0.999961
la el DA0FS0 0.98926
Constitución_Política_de_los_Estados_Unidos_Mexicanos constitución_política_de_los_estados_unidos_mexicanos NP00000 1
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
, , Fc 1
la el DA0FS0 0.98926
“ “ Fra 1
Constitución constitución NCFS000 0.668984
” ” Frc 1
) ) Fpt 1
y y CC 0.999989
7 7 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFTyR lftyr NP00000 1
; ; Fx 1
el el DA0MS0 1
Instituto instituto NP00000 1
es ser VSIP3S0 1
un uno DI0MS0 0.99698
órgano órgano NCMS000 1
público público AQ0MS00 0.409696
autónomo autónomo AQ0MS00 0.980769
, , Fc 1
independiente independiente AQ0CS00 1
en en SP 1
sus su DP3CPN 0.999903
decisiones decisión NCFP000 1
y y CC 0.999989
funcionamiento funcionamiento NCMS000 1
, , Fc 1
con con SP 1
personalidad personalidad NCFS000 1
jurídica jurídico AQ0FS00 1
y y CC 0.999989
patrimonio patrimonio NCMS000 1
propio propio AQ0MS00 0.998575
, , Fc 1
que que PR0CN00 0.550139
tiene tener VMIP3S0 1
por por SP 1
objeto objeto NCMS000 0.996183
regular regular AQ0CS00 0.5
y y CC 0.999989
promover promover VMN0000 1
la el DA0FS0 0.98926
competencia competencia NCFS000 1
y y CC 0.999989
el el DA0MS0 1
desarrollo desarrollo NCMS000 0.99884
eficiente eficiente AQ0CS00 1
de de SP 0.999961
las el DA0FP0 0.988184
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
la el DA0FS0 0.98926
radiodifusión radiodifusión NCFS000 1
en en SP 1
el el DA0MS0 1
ámbito ámbito NCMS000 1
de de SP 0.999961
las el DA0FP0 0.988184
atribuciones atribución NCFP000 1
que que PR0CN00 0.550139
le le PP3CSD0 1
confiere conferir VMIP3S0 0.989239
la el DA0FS0 0.98926
Constitución constitución NP00000 1
y y CC 0.999989
en en SP 1
los el DA0MP0 0.992728
términos término NCMP000 1
que que PR0CN00 0.550139
fijan fijar VMIP3P0 1
la el DA0FS0 0.98926
LFTyR lftyr NP00000 1
y y CC 0.999989
demás demás DI0CP0 0.280093
disposiciones disposición NCFP000 1
aplicables aplicable AQ0CP00 1
. . Fp 1

Con con SP 1
fundamento fundamento NCMS000 0.97619
en en SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
7 7 Z 1
, , Fc 1
15 15 Z 1
, , Fc 1
fracción fracción NCFS000 1
X x NP00000 1
, , Fc 1
17 17 Z 1
, , Fc 1
fracción fracción NCFS000 1
I i NP00000 1
y y CC 0.999989
129 129 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFTyR lftyr NP00000 1
, , Fc 1
el el DA0MS0 1
Pleno_de_el_Instituto pleno_de_el_instituto NP00000 1
está estar VMIP3S0 0.999398
facultado facultar VMP00SM 1
, , Fc 1
de de SP 0.999961
manera manera NCFS000 1
exclusiva exclusivo AQ0FS00 0.708333
e y CC 0.987994
indelegable indelegable AQ0CS00 1
, , Fc 1
para para SP 0.999834
resolver resolver VMN0000 1
y y CC 0.999989
establecer establecer VMN0000 1
los el DA0MP0 0.992728
términos término NCMP000 1
, , Fc 1
condiciones condición NCFP000 0.998418
y y CC 0.999989
tarifas tarifa NCFP000 0.992958
de de SP 0.999961
interconexión interconexión NCFS000 1
que que PR0CN00 0.550139
no no RN 0.999297
hayan haber VASP3P0 0.994792
podido poder VMP00SM 1
convenir convenir VMN0000 1
los el DA0MP0 0.992728
concesionarios concesionario NCMP000 0.62798
respecto_de respecto_de SP 1
sus su DP3CPN 0.999903
redes red NCFP000 0.990196
públicas público AQ0FP00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
una_vez_que una_vez_que CS 1
se se P00CN00 0.494509
solicite solicitar VMSP3S0 0.634863
su su DP3CSN 1
intervención intervención NCFS000 1
. . Fp 1

Por por SP 1
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
y y CC 0.999989
de de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
lo el DA00S0 0.665165
dispuesto disponer VMP00SM 1
en en SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
indicados indicar VMP00PM 1
, , Fc 1
el el DA0MS0 1
Pleno_de_el_Instituto pleno_de_el_instituto NP00000 1
es ser VSIP3S0 1
competente competente AQ0CS00 1
para para SP 0.999834
emitir emitir VMN0000 1
la el DA0FS0 0.98926
presente presente AQ0CS00 0.524254
Resolución resolución NP00000 1
que que PR0CN00 0.550139
determina determinar VMIP3S0 0.989241
los el DA0MP0 0.992728
términos término NCMP000 1
, , Fc 1
condiciones condición NCFP000 0.998418
y y CC 0.999989
